uuid,location,category,sywr,uid,pid,zip,Vertical,SubCategory,Product
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448038,Lki4hQZv6vrsTYUaiPlUJBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61452,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444806,VnENtDEZkgR5UVhiR9v6vRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61453,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452538,8Muk%2FQ9rN%2B3kY7%2FgBVvQ3RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61454,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450856,g5EW1wLyQEoER%2Btm4dXTGBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61455,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445464,%2Ffp9pTwgnw4y2tfT5MeXjhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61458,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455706,wppFjMaZ4ZAJXLfTN%2Fvz3hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61459,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457162,p6UEEKtWBhib75KDX9LYJRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61460,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448056,oqiXg2yxBQG9ZfOU5LEbRBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61462,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445294,CB4svjeQ3ADEt2ZPM1SJxBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61465,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456726,UueE8ucd%2BWXe8sf56%2FPwjxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61466,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454738,xdDCpCO9huR0OD39NVo0ehLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61467,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456300,FDhe3VQ60H5pR1tUzz6pDBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61468,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443854,4it3y1rCes4P0%2FISG00XnBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61469,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444520,4IjJ6Ns%2B%2BKxWEBLye6pRtRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61470,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454688,dJToh%2BycqFhU%2F%2FLnMsCIIxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61471,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448656,2qb6LSl6zvswQCzR%2F4C05xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61472,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449964,Rk49cd1wp5qQhjyjWfjkohLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61473,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451974,DAk2O%2FX1GhI2NedGTDpGNxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61474,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456902,YhJl1g%2FrS4oUf4NzyImy%2BBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61475,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449040,6QOJNgaDmS%2BvTNprkzaEpBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61476,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444970,rNcTokiF00PwOJygnXOpvhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61477,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453132,hu4t6PBB0ZBVR%2Bi13IPCRhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61478,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444952,KoWzNqlg2KXq1610EJEGqhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61479,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446840,85eQ4G7Sam%2FZbUK9Becs4BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61480,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448444,dzIDjkZMr1ZIVD6HiAGn%2FRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61482,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457614,UabvuF9kaxe56vG%2Fl97FGxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61483,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455606,XONLwb92dWwvCmCUL6H6NRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61484,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456262,IYJs4OnzFPwf5j6X9g%2Ba3hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61485,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446740,o4%2FbkkUZO1ZinyB5si%2BFPRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61486,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455878,UlaOfqSxP92npZL99%2FG0ZhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61488,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450114,SWHn2%2BE%2BbldkKoM0D3AN%2BhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61489,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452484,Qb5NT6tYg%2BciyKjtKNOCMBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61490,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448714,HoTkNexUqzwebunJKRtnPRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61491,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455628,X9M7hk0ngdwU4NDZcyF6hRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61501,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457038,pvuAUItcQCdETFvLFMC6VRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61516,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452762,X8mSflL7FpNfuEbRqpNWxxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61517,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444136,991C8VoZ67g1tt9MEkwFnhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61519,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451902,LZhcaRh5I%2Blg6D3f72BdWhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61520,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448136,hG2XqFEJdyanwTzWUmUaEBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61523,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447196,Cza5CK85Oo5WJsNwdq%2BuehLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61524,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456584,9t8rEtKnwrxOMxgGyD6uWxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61525,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453160,t0pp%2Frq5l%2B0YoFUGvuyo3RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61526,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454330,VfiO9jqH7AC2eFOWAYrLTBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61528,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444682,3G0W6i3dldpR5YzqHeFLyRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61529,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456948,N1W5yjS9C0AYQevRRHPdChLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61530,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453084,36r%2B2eTuKRR62tQmsXF8pBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61531,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455230,2pllho2mHmZ4stQO9py8xBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61532,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453736,GisjaHewBA0JURJNI7Lw6hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61533,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452310,ercoRHv3zsV0fLqzjxUr4xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61534,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455740,7x0irAzr00vdA%2B2LIJuL5xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61535,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451658,cYf7a%2BvjVlTmgTzan%2FCi%2BxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61536,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456936,MJ6Ze6beE5AWGtgaXDNF7RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61537,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446632,vwRL%2FqLGeL%2F7V%2Fpzv9p%2FdxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61539,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452448,cpz3UWV6xqdlDXSQEKim2BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61540,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448354,W4MlNC2wh8jfuKNBejZDUxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61541,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456066,ASRcRbCAzTiXufYtQbA9BBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61542,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453686,C%2BiRZwX05OJRIRKk1SzcThLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61543,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455104,DfLnIWHCJD5ZDm%2FSNKk8TxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61544,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444000,%2Fpi343D27mwFbsWG%2BfjVUhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61545,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447782,U1jrzCKFJBIzzKIAbgWP9hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61546,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450090,6u23N8KuPfv%2B4UebvTd57xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61547,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451882,g9jNOao4c%2FW6EIBjJ8rePhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61548,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455106,g2oBpwe4tvIDFuouluBD%2FRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61550,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448382,x%2B%2BoqAQ4A9mXUgYmSgAMARLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61552,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450150,qjpd069rFJFJJ51bB5n3OhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61553,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444208,E65uEuuaO7Cbep79tzr9MxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61554,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446482,fftOnuUuBGipgoRORY23rhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61555,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446444,b7nzVkShT0F2OP1t%2B3HGaRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61558,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455670,Po2%2BCJDeCSX83Stad3EPKhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61559,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454728,jwbsAT%2BZlBppBY6LjnYrKRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61560,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451424,GLeWHOk1smKnzCvxEfrhYhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61561,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457894,6PoivGskk38eXZZKQGUI%2FBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61562,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445596,nSqNhTD6AOepNHDFba3JZRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61563,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456826,%2BQTYF27NM12fCH83e18gdhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61564,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448648,YpORGkFBw1Ei%2BfoR1k%2BPEBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61565,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447698,D21A0qAIKJEVhbx7QwRL1xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61567,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452822,0FtCopeD1WFW7f6bA0gSQhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61568,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448456,Ft1N9r61U3Lo%2BxoyWL18kRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61569,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449952,8LCrl5yFej1hFU1iallpUhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61570,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446832,%2F5MYhLb11vgscnkY2qMsbxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61571,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450762,ar6qjUFV%2F2tWeBXhIUj1LBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61572,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452892,DE0alOPW2nRP1AkZ8LCCZhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61601,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452610,2fH8p%2B2XhfWP0siBC40U1hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61602,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445382,gdlOl45Dprt%2B6aro7JCMdxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61603,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452556,Na4QHX3gULEUTr6EZjug6RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61604,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
